Popularity	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_in min/ms	time_signature	Class
57	0.639	0.859	1	-3.923	1	0.0554	0.18	0.000499	0.0798	0.523	115.97	270104	4	10
82	0.545	0.67	9	-8.81	1	0.0496	0.009	0.000822	0.0451	0.481	151.553	270213	4	10
62	0.432	0.415	2	-9.755	1	0.0357	0.00849	0.927	0.107	0.189	144	270400	4	10
33	0.509	0.952	8	-2.857	1	0.0679	0.0434	0.000401	0.0732	0.622	110.031	270545	4	10
40	0.42	0.813	9	-5.118	1	0.0313	0.000318	0.319	0.211	0.512	89.968	270665	4	10
43	0.723	0.465	9	-7.554	1	0.0382	0.764	1.34E-05	0.452	0.372	120.026	270720	4	10
75	0.634	0.63	1	-8.277	0	0.031	0.447	0.039	0.17	0.489	118.628	270773	4	10
36	0.248	0.687	2	-6.233	1	0.0393	0.00224	0.85	0.0639	0.17	164.622	270853	4	10
60	0.533	0.545	7	-7.681	1	0.0243	0.207	0.797	0.113	0.419	98.014	270918	4	10
61	0.481	0.724	4	-5.642	1	0.0324	0.0018	0.177	0.11	0.2	116.322	271000	4	10
56	0.443	0.555	4	-9.303	0	0.0474	0.0533	0.024	0.311	0.755	87.982	271027	4	10
50	0.657	0.716	9	-7.76	0	0.0264	0.2	0.000728	0.173	0.513	112.045	271107	4	10
79	0.768	0.852	4	-6.215	1	0.038	0.214	7.36E-05	0.0723	0.867	128.373	271240	4	10
72	0.43	0.463	2	-10.96	1	0.0442	0.303	5.84E-05	0.152	0.66	93.405	271333	4	10
42	0.217	0.736	9	-7.309	0	0.0409	0.000689	2.46E-06	0.0821	0.246	130.404	271333	4	10
62	0.467	0.432	7	-11.753	1	0.0283	0.175	0.001	0.226	0.238	142.642	271333	4	10
31	0.567	0.717	1	-12.307	1	0.0367	0.00587	2.09E-05	0.0517	0.808	117.564	271440	4	10
54	0.364	0.638	8	-10.24	1	0.0441	0.00735	0.399	0.133	0.451	152.509	271547	4	10
54	0.375	0.777	10	-3.92	0	0.0407	6.51E-05	0.00186	0.153	0.48	114.968	271560	4	10
71	0.64	0.651	4	-14.981	0	0.0517	0.142	0.28	0.0341	0.801	111.676	271573	4	10
64	0.696	0.923	6	-4.647	1	0.272	0.207	0.000741	0.158	0.635	170.003	271854	4	10
39	0.364	0.862	6	-11.716	1	0.0474	0.028	0.0389	0.657	0.566	145.186	271880	4	10
21	0.696	0.749	7	-6.079	0	0.0353	0.00125	2.75E-05	0.235	0.637	115.931	271900	4	10
40	0.641	0.828	11	-5.412	0	0.0722	0.0864	8.85E-06	0.246	0.776	104.714	271933	4	10
27	0.438	0.2	7	-17.154	1	0.0297	0.919	0.000882	0.13	0.333	81.898	271987	4	10
57	0.387	0.182	2	-12.077	1	0.0336	0.876	0.00302	0.115	0.163	122.351	272000	4	10
74	0.429	0.554	9	-6.128	0	0.0291	0.67	0.000152	0.105	0.407	136.302	272000	4	10
32	0.422	0.587	4	-9.655	0	0.0993	0.0529	0.00366	0.0958	0.0961	140.852	272067	4	10
43	0.32	0.869	1	-7.341	1	0.0665	0.000113	0.195	0.0961	0.457	121.949	272093	4	10
44	0.257	0.984	1	-2.448	1	0.212	0.000209	0.0106	0.367	0.139	100.047	272100	4	10
65	0.511	0.934	3	-4.561	1	0.242	0.00403	3.48E-05	0.242	0.668	168.062	272240	4	10
17	0.444	0.756	5	-8.034	1	0.0544	0.00164	0.36	0.101	0.397	109.592	272333	4	10
47	0.618	0.707	7	-7.242	1	0.0372	0.0673	0.00677	0.107	0.434	157.21	272360	4	10
41	0.715	0.616	5	-10.124	0	0.111	0.504	0.0372	0.611	0.901	93.421	272427	4	10
3	0.434	0.546	9	-6.099	0	0.0294	0.687	0.000192	0.109	0.398	134.302	272440	4	10
47	0.646	0.913	10	-2.811	1	0.0376	0.0206	1.15E-06	0.14	0.662	119.996	272467	4	10
33	0.556	0.607	10	-8.302	1	0.0456	0.000542	0.00235	0.0781	0.283	89.957	272498	4	10
46	0.736	0.778	5	-3.98	1	0.044	0.00125	0.0143	0.0796	0.787	110.014	272507	4	10
19	0.47	0.416	11	-9.31	0	0.0266	0.622	0.00821	0.236	0.26	89.013	272720	4	10
66	0.495	0.653	7	-6.769	0	0.0361	0.217	0.000458	0.334	0.571	80.897	272947	4	10
49	0.62	0.878	9	-9.064	1	0.0443	0.0264	0.776	0.235	0.708	129.236	272996	4	10
36	0.602	0.81	4	-7.877	0	0.0346	0.311	0.0108	0.276	0.636	138.722	273053	4	10
36	0.396	0.858	4	-5.466	1	0.0344	0.000133	0.0276	0.0555	0.261	180.074	273200	4	10
26	0.67	0.716	8	-8.097	1	0.0656	0.000318	0.477	0.107	0.777	91.136	273240	4	10
55	0.548	0.254	3	-8.981	1	0.0314	0.59	1.55E-05	0.0937	0.0386	143.769	273240	4	10
37	0.525	0.298	2	-12.438	1	0.033	0.714	0.000287	0.111	0.106	119.827	273307	4	10
15	0.423	0.497	7	-6.025	1	0.0296	0.108	0.00722	0.118	0.0756	114.629	273360	4	10
72	0.565	0.546	11	-7.496	0	0.0314	0.189	0.0015	0.17	0.195	139.757	273427	4	10
64	0.526	0.665	4	-4.997	1	0.0243	0.407	0.000271	0.169	0.285	158.493	273467	4	10
73	0.464	0.655	7	-9.058	0	0.0608	0.0272	1.34E-06	0.328	0.531	169.515	273600	4	10
37	0.563	0.648	9	-13.441	1	0.0284	0.529	0.882	0.342	0.685	80.002	273782	4	10
45	0.572	0.735	9	-6.042	1	0.0266	0.00183	0.782	0.0765	0.599	135.173	273867	4	10
40	0.607	0.503	1	-12.523	1	0.0283	0.116	0.183	0.0625	0.354	140.031	273921	4	10
39	0.236	0.948	1	-5.621	0	0.25	0.0428	0.0885	0.354	0.0983	84.768	273973	4	10
53	0.538	0.477	9	-10.481	0	0.027	0.0322	0.000244	0.0939	0.721	105.898	273993	4	10
26	0.623	0.723	9	-13.22	1	0.0418	0.00498	7.34E-06	0.0726	0.676	96.814	274000	4	10
56	0.414	0.949	5	-6.038	1	0.0767	0.000498	0.000317	0.102	0.46	159.999	274053	4	10
67	0.651	0.908	2	-4.019	1	0.0577	0.00184	0.000579	0.384	0.769	123.851	274160	4	10
35	0.533	0.564	11	-12.91	0	0.0358	0.242	0.0415	0.163	0.361	101.986	274267	4	10
48	0.354	0.867	5	-5.078	1	0.0362	4.64E-05	0.404	0.0748	0.436	93.389	274400	4	10
34	0.465	0.979	7	-7.443	1	0.0575	1.08E-05	2.22E-06	0.0917	0.433	137.029	274547	4	10
45	0.48	0.978	1	-5.636	1	0.0773	0.0257	0.00247	0.403	0.655	150.319	274600	4	10
41	0.733	0.212	7	-13.685	1	0.0292	0.346	0.271	0.0742	0.498	84.46	274667	4	10
76	0.439	0.434	7	-14.918	1	0.0265	0.0783	4.87E-05	0.14	0.204	94.845	274707	4	10
75	0.635	0.686	9	-15.648	1	0.053	0.209	0.0176	0.282	0.464	125.988	274747	4	10
28	0.485	0.706	9	-7.165	1	0.0333	0.00782	0.000568	0.108	0.349	135.954	274750	4	10
45	0.247	0.833	1	-5.086	1	0.0706	0.0272	0.471	0.215	0.228	165.995	274825	4	10
39	0.139	0.912	2	-1.884	1	0.0679	0.167	0.0038	0.114	0.609	80.895	275000	4	10
49	0.342	0.7	8	-5.955	1	0.0449	0.561	0.00121	0.0994	0.118	150.04	275040	4	10
49	0.719	0.883	3	-5.948	1	0.0308	0.0469	0.000981	0.438	0.964	132.992	275244	4	10
39	0.467	0.769	2	-5.059	1	0.0393	3.93E-05	0.572	0.32	0.607	155.957	275391	4	10
34	0.427	0.655	2	-8.445	1	0.0315	0.228	0.137	0.096	0.293	149.963	275393	4	10
70	0.292	0.823	7	-6.763	1	0.0407	0.0117	7.79E-05	0.155	0.244	89.939	275395	4	10
43	0.59	0.592	7	-6.977	1	0.0319	0.0195	0.00158	0.126	0.188	123.501	275480	4	10
49	0.503	0.812	6	-7.829	0	0.0754	4.75E-05	0.0639	0.691	0.136	140.902	275493	4	10
62	0.298	0.823	7	-9.793	1	0.0816	7.66E-05	7.53E-05	0.132	0.235	135.596	275600	4	10
58	0.329	0.646	7	-6.962	1	0.0283	0.0093	0.00469	0.101	0.471	173.974	276132	4	10
17	0.608	0.363	2	-13.195	1	0.0263	0.586	0.401	0.197	0.238	133.97	276159	4	10
44	0.553	0.621	10	-7.474	0	0.0274	0.00591	0.00247	0.347	0.425	95.055	276493	4	10
36	0.288	0.936	2	-6.148	1	0.0705	0.000621	0.309	0.21	0.332	103.706	276493	4	10
23	0.612	0.573	7	-6.921	1	0.0246	0.525	0.000271	0.0892	0.722	110.031	276574	4	10
51	0.867	0.503	8	-8.431	1	0.0334	0.827	0.464	0.184	0.474	111.016	276760	4	10
72	0.536	0.901	9	-7.211	1	0.0374	0.00145	0.0186	0.06	0.666	87.559	276880	4	10
9	0.67	0.817	2	-6.545	1	0.0751	0.0296	0.0453	0.172	0.378	97.997	277092	4	10
26	0.366	0.941	2	-4.263	1	0.0714	0.000813	0.000223	0.114	0.183	82.994	277187	4	10
25	0.6	0.716	2	-5.13	1	0.0252	0.625	0.00098	0.124	0.624	135.026	277227	4	10
62	0.328	0.726	3	-3.935	1	0.0312	0.0286	0.000643	0.167	0.21	134.639	277387	4	10
59	0.346	0.785	7	-4.991	1	0.0434	0.00165	0.00806	0.124	0.186	175.986	277467	4	10
79	0.564	0.774	1	-9.424	1	0.0368	0.0135	0.00191	0.0861	0.657	100.894	277477	4	10
59	0.565	0.764	1	-9.43	1	0.0351	0.0139	0.00488	0.079	0.686	100.891	277480	4	10
29	0.715	0.787	9	-5.774	1	0.043	0.207	1.41E-06	0.182	0.768	112.129	277520	4	10
49	0.529	0.586	11	-9.165	1	0.025	0.189	0.00289	0.0649	0.422	143.982	277533	4	10
48	0.669	0.369	9	-5.805	1	0.0307	0.641	0.000779	0.113	0.207	114.87	277627	4	10
51	0.342	0.938	5	-6.368	1	0.0325	0.0187	0.125	0.272	0.757	145.547	277808	4	10
42	0.467	0.0936	11	-19.998	0	0.0371	0.817	0.00365	0.113	0.178	113.699	277813	4	10
71	0.433	0.854	9	-3.868	1	0.0483	0.000336	0.000177	0.162	0.368	89.4	277840	4	10
54	0.246	0.482	8	-9.949	1	0.0359	0.713	0.226	0.102	0.0776	141.863	278093	4	10
49	0.176	0.974	2	-3.312	1	0.0798	0.00126	5.30E-05	0.681	0.102	146.393	278160	4	10
32	0.689	0.679	5	-6.735	1	0.0315	0.00028	3.38E-05	0.0986	0.43	136.988	278213	4	10
29	0.384	0.79	2	-6.104	0	0.0457	0.00518	6.56E-05	0.117	0.404	167.989	278227	4	10
43	0.358	0.912	7	-4.736	1	0.0976	0.000456	0.000124	0.348	0.351	174.171	278270	4	10
43	0.478	0.925	6	-4.73	1	0.0574	0.00186	0.00157	0.0877	0.354	100	278400	4	10
36	0.234	0.938	11	-2.49	0	0.116	0.00455	8.88E-05	0.225	0.52	176.989	278468	4	10
75	0.398	0.952	4	-6.042	1	0.061	0.000373	7.75E-05	0.1	0.584	122.093	278680	4	10
40	0.465	0.884	11	-5.423	1	0.051	0.000793	0.818	0.49	0.288	128.284	278827	4	10
19	0.449	0.558	11	-5.766	0	0.0281	0.00763	0.0172	0.14	0.172	140.073	279000	4	10
42	0.527	0.606	5	-6.799	1	0.0305	0.0134	0.00029	0.418	0.267	105.509	279107	4	10
76	0.695	0.876	3	-4.262	0	0.0553	0.000996	6.89E-06	0.106	0.941	89.954	279213	4	10
48	0.395	0.98	11	-3.573	0	0.117	0.000349	0.00361	0.151	0.255	159.974	279227	4	10
23	0.423	0.207	1	-14.793	0	0.0285	0.85	1.88E-06	0.116	0.175	83.051	279333	4	10
59	0.379	0.716	4	-4.312	1	0.0326	0.000272	0.00123	0.0786	0.239	92.721	279333	4	10
66	0.425	0.681	1	-8.604	0	0.0316	0.0229	0.000219	0.0543	0.933	131.011	279333	4	10
64	0.458	0.869	9	-8.381	1	0.032	0.0969	0.0596	0.357	0.813	91.39	279360	4	10
24	0.567	0.559	7	-12.591	1	0.0296	0.325	0.201	0.107	0.115	117.587	279432	4	10
72	0.543	0.944	6	-7.495	1	0.0543	0.402	0.000564	0.0373	0.735	101.174	279440	4	10
63	0.652	0.338	9	-11.58	1	0.0367	0.486	5.90E-05	0.0744	0.392	116.881	279667	4	10
59	0.551	0.516	10	-9.587	0	0.027	0.289	0.00015	0.0853	0.547	99.045	279813	4	10
44	0.493	0.839	9	-5.75	1	0.0431	0.000115	0.0857	0.199	0.36	122.996	279817	4	10
49	0.495	0.291	9	-19.429	1	0.0293	0.562	0.452	0.1	0.52	79.059	279827	4	10
25	0.255	0.586	7	-8.314	1	0.044	0.147	0.0171	0.97	0.334	164.121	279840	4	10
53	0.81	0.376	4	-7.941	1	0.0411	0.208	5.52E-05	0.0622	0.635	122.618	279867	4	10
29	0.605	0.772	1	-6.679	0	0.0262	0.298	1.96E-05	0.131	0.836	129.99	280360	4	10
43	0.776	0.523	7	-10.667	1	0.0626	0.17	0.82	0.429	0.529	100.976	280500	4	10
39	0.579	0.636	2	-8.574	0	0.0276	0.0821	0.922	0.446	0.898	132.652	280853	4	10
30	0.604	0.54	9	-14.006	0	0.0359	0.171	0.0588	0.0602	0.864	114.143	281000	4	10
68	0.502	0.417	10	-7.665	1	0.0718	0.127	0.00419	0.106	0.218	180.301	281040	4	10
46	0.504	0.888	8	-5.948	1	0.0661	0.0588	0.000101	0.256	0.303	116.44	281053	4	10
19	0.41	0.212	2	-16.436	1	0.0328	0.708	2.06E-05	0.0837	0.279	130.936	281080	4	10
23	0.502	0.959	6	-4.549	0	0.0843	0.0445	0.631	0.344	0.67	112.463	281240	4	10
58	0.527	0.716	5	-6.029	0	0.0616	0.0698	8.71E-05	0.0737	0.331	99.426	281347	4	10
61	0.54	0.887	9	-5.518	1	0.0324	0.0187	3.19E-05	0.0275	0.255	108.02	281347	4	10
34	0.0862	0.222	9	-20.901	1	0.0441	0.893	0.795	0.11	0.109	202.983	281453	4	10
82	0.601	0.532	10	-9.119	1	0.0286	0.432	6.25E-06	0.0925	0.341	136.571	281613	4	10
82	0.601	0.532	10	-9.119	1	0.0286	0.432	6.25E-06	0.0925	0.341	136.571	281613	4	10
47	0.484	0.882	2	-4.456	1	0.0482	0.14	4.67E-06	0.124	0.777	105.063	281640	4	10
14	0.393	0.777	7	-6.206	1	0.0395	0.000969	0.85	0.0823	0.291	154.008	281733	4	10
28	0.485	0.792	4	-9.152	0	0.0249	0.00119	0.000896	0.0807	0.303	100.563	281893	4	10
32	0.352	0.873	2	-7.366	1	0.142	0.0253	1.81E-06	0.89	0.497	104.662	281926	4	10
15	0.486	0.831	7	-8.575	1	0.0353	0.0312	6.51E-05	0.159	0.398	97.855	281933	4	10
42	0.381	0.539	7	-6.761	1	0.0375	2.50E-05	0.723	0.125	0.499	127.424	282160	4	10
74	0.329	0.444	1	-9.973	1	0.0417	0.0578	0.0352	0.113	0.225	162.279	282206	4	10
47	0.742	0.503	5	-8.396	0	0.0621	0.0604	0.066	0.12	0.444	74.004	282323	4	10
44	0.519	0.839	9	-2.531	0	0.184	0.0177	0.315	0.0718	0.543	89.825	282454	4	10
76	0.359	0.981	7	-3.622	0	0.303	0.00125	0.00236	0.284	0.271	178.98	282653	4	10
33	0.815	0.336	4	-15.521	0	0.0495	0.0738	0.00671	0.0539	0.976	115.808	282667	4	10
69	0.552	0.947	2	-4.671	1	0.15	0.000652	0.00025	0.0637	0.465	127.631	282747	4	10
54	0.792	0.395	2	-12.094	1	0.0379	0.451	0.00148	0.1	0.54	132.914	282773	4	10
28	0.563	0.951	2	-4.777	0	0.0616	0.00733	0.0214	0.136	0.321	115.931	282824	4	10
36	0.384	0.907	8	-4.132	1	0.0845	0.00212	2.76E-05	0.103	0.318	111.31	282873	4	10
73	0.666	0.936	7	-9.919	1	0.0476	0.00244	0.086	0.153	0.776	91.577	282907	4	10
29	0.601	0.576	2	-6.389	1	0.0273	0.635	0.00123	0.0903	0.562	94.025	282920	4	10
7	0.343	0.862	8	-5.083	1	0.0572	0.00307	0.000305	0.109	0.189	125.069	282998	4	10
60	0.494	0.735	5	-8.347	1	0.0345	0.00401	3.14E-06	0.544	0.742	132.526	283000	4	10
34	0.596	0.938	5	-2.728	1	0.101	0.00156	5.00E-06	0.0412	0.757	121.922	283010	4	10
62	0.476	0.331	5	-14.884	1	0.0305	0.31	2.82E-06	0.172	0.24	130.574	283133	4	10
21	0.699	0.243	9	-17.724	0	0.0285	0.806	0.00117	0.153	0.321	99.946	283200	4	10
34	0.358	0.94	1	-3.946	1	0.202	0.000581	0.0172	0.367	0.126	178.09	283227	4	10
62	0.728	0.5	4	-6.214	0	0.0344	0.0749	5.84E-06	0.108	0.382	138.528	283427	4	10
53	0.742	0.56	9	-7.905	1	0.0424	0.325	0.0378	0.538	0.715	122.202	283840	4	10
46	0.479	0.411	1	-8.833	1	0.0282	0.555	0.00053	0.0797	0.316	89.779	283947	4	10
71	0.741	0.647	2	-12.878	1	0.0427	0.108	0.00139	0.0555	0.804	131.097	284000	4	10
59	0.581	0.777	8	-7.122	1	0.0296	0.0078	4.04E-05	0.0891	0.162	98.963	284067	4	10
30	0.433	0.885	6	-3.897	0	0.0618	0.00427	3.55E-06	0.214	0.493	123.104	284268	4	10
47	0.628	0.669	2	-14.636	0	0.0932	0.0901	0.898	0.237	0.5	96.152	284293	4	10
46	0.471	0.258	7	-19.476	1	0.0346	0.576	8.16E-05	0.11	0.0908	110.634	284320	4	10
56	0.41	0.763	4	-7.904	1	0.338	0.274	1.36E-05	0.0553	0.649	172.295	284333	4	10
30	0.283	0.643	4	-5.328	1	0.0305	9.60E-05	0.649	0.162	0.362	140.559	284413	4	10
56	0.283	0.657	1	-8.556	0	0.0353	0.0833	1.67E-05	0.136	0.376	97.995	284493	4	10
40	0.663	0.96	1	-4.927	1	0.108	0.0344	0.445	0.371	0.408	130.404	284627	4	10
65	0.493	0.636	1	-7.408	1	0.0256	0.0629	2.49E-06	0.0921	0.279	79.419	284907	4	10
52	0.448	0.796	2	-7.896	1	0.0283	0.000274	0.443	0.171	0.565	97.178	284907	4	10
39	0.384	0.406	4	-11.898	0	0.0326	0.786	1.72E-05	0.346	0.631	142.302	284954	4	10
21	0.589	0.775	4	-7.519	0	0.0507	0.305	0.00819	0.0598	0.251	89.967	284986	4	10
25	0.426	0.842	2	-5.717	1	0.0297	1.78E-05	0.224	0.375	0.113	91.154	285000	4	10
69	0.453	0.654	4	-8.855	0	0.0317	0.0205	0.00395	0.172	0.702	115	285000	4	10
73	0.738	0.482	6	-8.917	0	0.0402	0.0266	0.621	0.106	0.352	93.457	285014	4	10
79	0.377	0.682	7	-8.039	1	0.0299	0.000894	0.00217	0.0504	0.288	108.736	285133	4	10
67	0.43	0.74	10	-7.072	1	0.0375	0.0212	0.00165	0.33	0.0948	137.978	285160	4	10
17	0.55	0.423	4	-16.101	0	0.0285	0.139	0.798	0.128	0.268	143.876	285267	4	10
41	0.499	0.76	5	-8.662	1	0.0354	0.257	0.0902	0.104	0.206	120.011	285313	4	10
30	0.555	0.809	2	-13.029	1	0.0374	0.022	0.219	0.977	0.651	108.347	285573	4	10
70	0.651	0.949	4	-6.566	0	0.0403	0.00737	0.125	0.286	0.61	113.257	285733	4	10
22	0.289	0.932	9	-4.792	1	0.0574	2.31E-05	0.584	0.088	0.512	101.731	285773	4	10
42	0.397	0.542	5	-9.699	1	0.0295	0.0427	0.00575	0.117	0.509	150.189	285843	4	10
63	0.33	0.532	2	-11.764	1	0.0263	0.00101	0.709	0.101	0.218	93.512	285907	4	10
49	0.624	0.528	9	-9.103	0	0.0344	0.0286	0.00516	0.0866	0.33	120.049	285933	4	10
44	0.547	0.769	2	-7.953	1	0.0297	0.014	6.30E-06	0.123	0.407	93.154	286147	4	10
73	0.667	0.755	9	-7.246	1	0.069	0.0966	6.94E-05	0.0523	0.883	109.535	286220	4	10
49	0.497	0.213	6	-13.199	0	0.0317	0.102	0.112	0.21	0.0412	135.03	286225	4	10
64	0.619	0.939	1	-6.787	1	0.0397	0.0173	0.000355	0.327	0.677	115.164	286320	4	10
51	0.478	0.808	7	-9.159	1	0.0459	0.0766	0.0011	0.209	0.29	102.109	286533	4	10
53	0.417	0.932	9	-5.482	1	0.055	0.000187	0.00121	0.326	0.436	163.527	286573	4	10
44	0.469	0.92	11	-4.03	1	0.0685	0.00302	3.46E-06	0.329	0.379	110.988	286810	4	10
28	0.636	0.709	2	-13.034	1	0.0273	0.0255	0.00144	0.18	0.886	130	286827	4	10
32	0.616	0.616	7	-8.662	1	0.0282	0.00104	0.0806	0.178	0.598	117.997	286891	4	10
66	0.402	0.597	2	-9.258	1	0.0327	0.0385	2.09E-06	0.109	0.496	81.806	287000	4	10
43	0.585	0.671	4	-10.897	1	0.0466	0.0118	8.12E-05	0.104	0.49	146.287	287240	4	10
71	0.754	0.366	8	-10.07	1	0.0312	0.273	9.04E-05	0.106	0.469	91.147	287440	4	10
29	0.743	0.699	2	-9.518	1	0.0667	0.0424	0.0221	0.0482	0.534	94.936	288093	4	10
53	0.416	0.681	11	-7.122	0	0.0384	0.00971	0.000578	0.105	0.266	149.892	288147	4	10
48	0.617	0.461	5	-14.485	0	0.0434	0.148	0.0151	0.12	0.828	93.853	288400	4	10
42	0.664	0.815	9	-6.839	0	0.0306	0.0025	5.16E-05	0.604	0.594	118.451	288400	4	10
72	0.53	0.864	4	-4.948	0	0.061	0.000753	0.000459	0.354	0.484	166.312	288533	4	10
32	0.372	0.948	5	-5.193	1	0.0638	0.00982	0.147	0.156	0.857	160.013	288576	4	10
34	0.663	0.823	11	-10.912	0	0.0413	0.353	0.745	0.115	0.581	119.999	288587	4	10
38	0.513	0.678	9	-8.697	1	0.0368	0.0405	0.123	0.126	0.432	140.052	288610	4	10
69	0.795	0.71	9	-4.746	0	0.0392	0.443	0.0215	0.344	0.845	109.689	288667	4	10
77	0.516	0.549	6	-13.741	1	0.0373	0.501	0.00572	0.184	0.907	176.941	288733	4	10
66	0.661	0.3	9	-18.055	1	0.0294	0.688	0.0118	0.0839	0.359	112.327	289067	4	10
44	0.62	0.688	7	-9.09	1	0.0539	0.044	0.0097	0.112	0.832	122.986	289133	4	10
57	0.608	0.642	2	-7.978	1	0.0251	0.17	0.0667	0.166	0.608	87.703	289160	4	10
32	0.437	0.687	4	-13.638	0	0.035	0.00388	0.00512	0.285	0.608	128.98	289173	4	10
36	0.573	0.807	1	-7.062	0	0.0383	0.034	1.11E-05	0.257	0.876	150.982	289253	4	10
20	0.328	0.707	7	-8.066	1	0.0358	0.000274	0.086	0.0977	0.119	84.48	289334	4	10
66	0.765	0.502	9	-7.393	1	0.0321	0.119	0.0011	0.171	0.836	144.204	289440	4	10
65	0.604	0.905	4	-7.059	0	0.0578	0.309	0.0632	0.0837	0.723	147.448	289800	4	10
38	0.544	0.885	7	-9.975	1	0.0732	0.0383	0.0121	0.369	0.208	115.302	289893	4	10
70	0.537	0.968	2	-3.957	1	0.0705	0.000668	0.00945	0.231	0.348	110.966	289920	4	10
53	0.787	0.607	11	-9.133	0	0.0274	0.119	0.00305	0.0929	0.681	109.38	290160	4	10
32	0.493	0.937	9	-3.555	0	0.0884	0.0198	0.000216	0.103	0.435	155.179	290417	4	10
20	0.776	0.467	11	-10.524	1	0.0399	0.288	0.000265	0.0646	0.932	95.361	290493	4	10
31	0.67	0.833	11	-10.018	0	0.116	0.31	0.00603	0.313	0.751	122.334	290500	4	10
46	0.647	0.627	7	-7.156	0	0.0236	0.000119	0.0162	0.331	0.445	94.204	290507	4	10
49	0.438	0.798	7	-5.453	0	0.0299	0.000129	0.000383	0.251	0.308	149.981	290547	4	10
52	0.528	0.514	2	-11.909	1	0.133	0.0252	0.0894	0.0725	0.44	122.872	290933	4	10
25	0.27	0.736	11	-8.351	0	0.0388	0.0013	0.712	0.401	0.82	147.251	290947	4	10
71	0.409	0.92	11	-5.439	0	0.12	0.00719	0.00105	0.0823	0.37	145.085	290960	4	10
41	0.552	0.827	2	-11.81	1	0.0363	0.0212	0.6	0.353	0.764	127.848	291040	4	10
52	0.253	0.565	1	-6.116	1	0.0368	0.0014	0.000225	0.272	0.127	179.492	291053	4	10
53	0.61	0.884	4	-4.612	0	0.0347	0.000264	0.00116	0.0892	0.546	113.968	291360	4	10
46	0.374	0.842	7	-12.169	0	0.045	4.08E-05	0.565	0.118	0.352	150.484	291370	4	10
43	0.243	0.808	9	-11.592	1	0.0592	1.31E-05	0.0706	0.0981	0.225	169.361	291573	4	10
36	0.564	0.804	2	-11.786	1	0.0733	0.0311	0.81	0.0463	0.397	123.716	291600	4	10
69	0.589	0.797	9	-5.464	1	0.15	0.0289	4.35E-06	0.383	0.232	102.489	291813	4	10
58	0.454	0.79	11	-4.361	0	0.0285	0.00604	3.09E-05	0.225	0.362	100.225	291907	4	10
58	0.657	0.658	7	-8.187	1	0.0258	0.0882	0.000131	0.136	0.827	116.817	291907	4	10
71	0.33	0.469	10	-9.286	0	0.0335	0.31	2.30E-06	0.0402	0.433	201.327	292067	4	10
42	0.525	0.801	2	-5.294	0	0.0516	0.0155	0.0645	0.132	0.111	183.961	292174	4	10
59	0.5	0.731	10	-4.535	1	0.0312	0.192	0.00045	0.158	0.112	135.97	292320	4	10
51	0.435	0.743	9	-5.804	0	0.0792	0.107	5.76E-06	0.115	0.28	141.877	292507	4	10
75	0.394	0.944	10	-6.506	0	0.0761	0.00178	4.54E-06	0.298	0.265	105.338	292581	4	10
31	0.457	0.534	7	-13.65	1	0.03	0.0891	5.53E-06	0.183	0.424	94.117	293000	4	10
64	0.563	0.865	8	-5.573	1	0.0572	0.00022	0.0124	0.214	0.393	125.011	293093	4	10
45	0.482	0.463	1	-7.927	1	0.0573	0.282	0.848	0.36	0.0427	115.011	293173	4	10
45	0.522	0.878	5	-3.775	0	0.0583	0.0032	7.36E-05	0.372	0.161	89.995	293286	4	10
68	0.392	0.642	8	-5.267	1	0.0326	0.0048	0.486	0.296	0.129	92.698	293293	4	10
24	0.688	0.753	4	-11.391	1	0.051	0.308	0.000144	0.0795	0.871	133.139	293400	4	10
31	0.221	0.243	9	-15.376	0	0.0304	0.618	1.33E-06	0.137	0.0685	80.393	293419	4	10
65	0.407	0.663	2	-7.591	1	0.0305	0.255	0.000166	0.0913	0.211	75.989	293587	4	10
69	0.358	0.893	4	-7.486	0	0.12	0.0222	0.0524	0.126	0.262	174.238	293653	4	10
84	0.92	0.654	11	-3.051	0	0.0401	0.0236	0.0158	0.0359	0.847	117.046	293827	4	10
38	0.261	0.692	8	-14.388	1	0.0564	0.0846	0.0548	0.911	0.497	144.566	293867	4	10
8	0.546	0.881	7	-5.045	1	0.0328	0.000181	0.000802	0.0962	0.421	99.998	294000	4	10
46	0.375	0.914	8	-3.241	1	0.0589	0.000558	4.55E-05	0.101	0.254	138.934	294072	4	10
22	0.601	0.475	7	-16.199	1	0.0409	0.49	7.39E-05	0.0918	0.383	148.965	294133	4	10
33	0.631	0.706	11	-5.153	0	0.0316	0.149	0.0103	0.203	0.341	98.493	294587	4	10
39	0.432	0.866	9	-4.889	1	0.0434	0.000601	0.000215	0.156	0.289	148.006	294685	4	10
44	0.232	0.876	2	-8.287	1	0.0415	1.38E-05	0.258	0.255	0.133	103.556	294760	4	10
59	0.532	0.943	7	-4.549	0	0.0512	0.0056	0.000587	0.317	0.371	140.042	294800	4	10
15	0.417	0.857	7	-5.95	1	0.0443	0.000398	0.0848	0.248	0.183	140.914	294800	4	10
56	0.615	0.563	9	-7.585	1	0.0254	0.283	0.00118	0.117	0.547	105.772	295053	4	10
36	0.337	0.418	6	-10.357	1	0.0428	0.372	1.02E-05	0.0939	0.487	174.251	295160	4	10
